FIELD_MGT_NO,EQ_NM,FWK_FCLT_NM,TASK_NM,SOU_ID,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4,QR,date
4-3B3-M-FCU-39502,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045639,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,95섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38722,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045640,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38721-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045641,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B6-M-FCU-63401,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045642,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상4층,34섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B6-M-FCU-63602,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045643,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상4층,36섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B6-M-FCU-63601,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045644,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상4층,36섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B5-M-FCU-59801,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045645,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상3층,98섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38705-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045646,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38705-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045647,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38704-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045648,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38704-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045649,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38702,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045650,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38701-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045651,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38701-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045652,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38609,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045653,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,86섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38608,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045654,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,86섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38607,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045655,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,86섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38606,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045656,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,86섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38604,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045657,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,86섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38603,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045658,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,86섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38602,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045659,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,86섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38601,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045660,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,86섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38503,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045661,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,85섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38501,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045662,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,85섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38406,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045663,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,84섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38405,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045664,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,84섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38404-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045665,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,84섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38404-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045666,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,84섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B6-M-FCU-69801,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045667,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상4층,98섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-31201-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045668,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,12섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38721-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045669,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38720,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045670,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38719,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045671,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38718,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045672,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38717,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045673,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38715,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045674,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38714,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045675,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38713,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045676,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38712-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045677,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38712-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045678,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38711,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045679,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38710-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045680,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38710-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045681,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38709-3,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045682,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38709-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045683,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38709-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045684,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38708-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045685,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38708-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045686,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38707,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045687,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38706-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045688,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-38706-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045689,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,87섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-33501-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045690,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,35섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-33501-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045691,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,35섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-31301,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045692,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,13섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-31201-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045693,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,12섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-35626-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045694,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,56섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-35625-4,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0045695,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지상1층,56섹터,330001816,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
