FIELD_MGT_NO_현장관리번호,EQ_NM_시설명칭,EQ_NO,FWK_FCLT_NM_기능시설명,TASK_NM_과업,SOU_ID,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4
4-4YC-M FAN-EF-029035,1F 주차장 유인팬-36,1552278,1F 주차장 유인팬-36,열원,기계그룹-열원사업소-열원-0006075,탑승단지>제1터미널지역>주차구역,,1F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029036,1F 주차장 유인팬-37,1552279,1F 주차장 유인팬-37,열원,기계그룹-열원사업소-열원-0006076,탑승단지>제1터미널지역>주차구역,,1F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029037,1F 주차장 유인팬-38,1552280,1F 주차장 유인팬-38,열원,기계그룹-열원사업소-열원-0006077,탑승단지>제1터미널지역>주차구역,,1F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029038,1F 주차장 유인팬-39,1552281,1F 주차장 유인팬-39,열원,기계그룹-열원사업소-열원-0006078,탑승단지>제1터미널지역>주차구역,,1F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029089,3F 주차장 유인팬-4,1552282,3F 주차장 유인팬-4,열원,기계그룹-열원사업소-열원-0006079,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029090,3F 주차장 유인팬-5,1552283,3F 주차장 유인팬-5,열원,기계그룹-열원사업소-열원-0006080,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029091,3F 주차장 유인팬-6,1552284,3F 주차장 유인팬-6,열원,기계그룹-열원사업소-열원-0006081,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029092,3F 주차장 유인팬-7,1552285,3F 주차장 유인팬-7,열원,기계그룹-열원사업소-열원-0006082,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029093,3F 주차장 유인팬-8,1552286,3F 주차장 유인팬-8,열원,기계그룹-열원사업소-열원-0006083,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029094,3F 주차장 유인팬-9,1552287,3F 주차장 유인팬-9,열원,기계그룹-열원사업소-열원-0006084,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029095,3F 주차장 유인팬-10,1552288,3F 주차장 유인팬-10,열원,기계그룹-열원사업소-열원-0006085,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029040,2F 주차장 유인팬-1,1552289,2F 주차장 유인팬-1,열원,기계그룹-열원사업소-열원-0006086,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029041,2F 주차장 유인팬-2,1552290,2F 주차장 유인팬-2,열원,기계그룹-열원사업소-열원-0006087,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029042,2F 주차장 유인팬-3,1552291,2F 주차장 유인팬-3,열원,기계그룹-열원사업소-열원-0006088,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029043,2F 주차장 유인팬-4,1552292,2F 주차장 유인팬-4,열원,기계그룹-열원사업소-열원-0006089,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029044,2F 주차장 유인팬-5,1552293,2F 주차장 유인팬-5,열원,기계그룹-열원사업소-열원-0006090,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029045,2F 주차장 유인팬-6,1552294,2F 주차장 유인팬-6,열원,기계그룹-열원사업소-열원-0006091,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029046,2F 주차장 유인팬-7,1552295,2F 주차장 유인팬-7,열원,기계그룹-열원사업소-열원-0006092,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029047,2F 주차장 유인팬-8,1552296,2F 주차장 유인팬-8,열원,기계그룹-열원사업소-열원-0006093,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029048,2F 주차장 유인팬-9,1552297,2F 주차장 유인팬-9,열원,기계그룹-열원사업소-열원-0006094,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029049,2F 주차장 유인팬-10,1552298,2F 주차장 유인팬-10,열원,기계그룹-열원사업소-열원-0006095,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029050,2F 주차장 유인팬-11,1552299,2F 주차장 유인팬-11,열원,기계그룹-열원사업소-열원-0006096,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029051,2F 주차장 유인팬-12,1552300,2F 주차장 유인팬-12,열원,기계그룹-열원사업소-열원-0006097,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029052,2F 주차장 유인팬-13,1552301,2F 주차장 유인팬-13,열원,기계그룹-열원사업소-열원-0006098,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029053,2F 주차장 유인팬-14,1552302,2F 주차장 유인팬-14,열원,기계그룹-열원사업소-열원-0006099,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029054,2F 주차장 유인팬-15,1552303,2F 주차장 유인팬-15,열원,기계그룹-열원사업소-열원-0006100,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029055,2F 주차장 유인팬-16,1552304,2F 주차장 유인팬-16,열원,기계그룹-열원사업소-열원-0006101,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029056,2F 주차장 유인팬-17,1552305,2F 주차장 유인팬-17,열원,기계그룹-열원사업소-열원-0006102,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029057,2F 주차장 유인팬-18,1552306,2F 주차장 유인팬-18,열원,기계그룹-열원사업소-열원-0006103,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029058,2F 주차장 유인팬-19,1552307,2F 주차장 유인팬-19,열원,기계그룹-열원사업소-열원-0006104,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029059,2F 주차장 유인팬-20,1552308,2F 주차장 유인팬-20,열원,기계그룹-열원사업소-열원-0006105,탑승단지>제1터미널지역>주차구역,,2F,미분류,A동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029080,3F 주차장 유인팬-11,1552309,3F 주차장 유인팬-11,열원,기계그룹-열원사업소-열원-0006106,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029081,3F 주차장 유인팬-12,1552310,3F 주차장 유인팬-12,열원,기계그룹-열원사업소-열원-0006107,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029082,3F 주차장 유인팬-13,1552311,3F 주차장 유인팬-13,열원,기계그룹-열원사업소-열원-0006108,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029083,3F 주차장 유인팬-14,1552312,3F 주차장 유인팬-14,열원,기계그룹-열원사업소-열원-0006109,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029084,3F 주차장 유인팬-15,1552313,3F 주차장 유인팬-15,열원,기계그룹-열원사업소-열원-0006110,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029085,3F 주차장 유인팬-16,1552314,3F 주차장 유인팬-16,열원,기계그룹-열원사업소-열원-0006111,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029086,3F 주차장 유인팬-17,1552315,3F 주차장 유인팬-17,열원,기계그룹-열원사업소-열원-0006112,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029087,3F 주차장 유인팬-18,1552316,3F 주차장 유인팬-18,열원,기계그룹-열원사업소-열원-0006113,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029088,3F 주차장 유인팬-19,1552317,3F 주차장 유인팬-19,열원,기계그룹-열원사업소-열원-0006114,탑승단지>제1터미널지역>주차구역,,3F,미분류,A동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029060,2F 주차장 유인팬-21,1552318,2F 주차장 유인팬-21,열원,기계그룹-열원사업소-열원-0006115,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029061,2F 주차장 유인팬-22,1552319,2F 주차장 유인팬-22,열원,기계그룹-열원사업소-열원-0006116,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029062,2F 주차장 유인팬-23,1552320,2F 주차장 유인팬-23,열원,기계그룹-열원사업소-열원-0006117,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029063,2F 주차장 유인팬-24,1552321,2F 주차장 유인팬-24,열원,기계그룹-열원사업소-열원-0006118,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M IAC-0000513,A동-2 4F 화장실 에어컨-3,1552322,A동-2 4F 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006119,탑승단지>제1터미널지역>주차구역,,4F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M FAN-EF-029039,1F 주차장 유인팬-40,1552323,1F 주차장 유인팬-40,열원,기계그룹-열원사업소-열원-0006120,탑승단지>제1터미널지역>주차구역,,1F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029064,2F 주차장 유인팬-25,1552324,2F 주차장 유인팬-25,열원,기계그룹-열원사업소-열원-0006121,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029065,2F 주차장 유인팬-26,1552325,2F 주차장 유인팬-26,열원,기계그룹-열원사업소-열원-0006122,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029066,2F 주차장 유인팬-27,1552326,2F 주차장 유인팬-27,열원,기계그룹-열원사업소-열원-0006123,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029067,2F 주차장 유인팬-28,1552327,2F 주차장 유인팬-28,열원,기계그룹-열원사업소-열원-0006124,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029068,2F 주차장 유인팬-29,1552328,2F 주차장 유인팬-29,열원,기계그룹-열원사업소-열원-0006125,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029069,2F 주차장 유인팬-30,1552329,2F 주차장 유인팬-30,열원,기계그룹-열원사업소-열원-0006126,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-1 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029070,2F 주차장 유인팬-31,1552330,2F 주차장 유인팬-31,열원,기계그룹-열원사업소-열원-0006127,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029071,2F 주차장 유인팬-32,1552331,2F 주차장 유인팬-32,열원,기계그룹-열원사업소-열원-0006128,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029072,2F 주차장 유인팬-33,1552332,2F 주차장 유인팬-33,열원,기계그룹-열원사업소-열원-0006129,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029073,2F 주차장 유인팬-34,1552333,2F 주차장 유인팬-34,열원,기계그룹-열원사업소-열원-0006130,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029074,2F 주차장 유인팬-35,1552334,2F 주차장 유인팬-35,열원,기계그룹-열원사업소-열원-0006131,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029075,2F 주차장 유인팬-36,1552335,2F 주차장 유인팬-36,열원,기계그룹-열원사업소-열원-0006132,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029076,2F 주차장 유인팬-37,1552336,2F 주차장 유인팬-37,열원,기계그룹-열원사업소-열원-0006133,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029077,2F 주차장 유인팬-38,1552337,2F 주차장 유인팬-38,열원,기계그룹-열원사업소-열원-0006134,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029078,2F 주차장 유인팬-39,1552338,2F 주차장 유인팬-39,열원,기계그룹-열원사업소-열원-0006135,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M FAN-EF-029079,2F 주차장 유인팬-40,1552339,2F 주차장 유인팬-40,열원,기계그룹-열원사업소-열원-0006136,탑승단지>제1터미널지역>주차구역,,2F,미분류,B동-2 주차장,기계,냉난방/공조,공조기 AHU,공조시설
4-4YC-M IAC-0000506,B동-1 2F 화장실 에어컨-3,1552340,B동-1 2F 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006137,탑승단지>제1터미널지역>주차구역,,2F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000606,B동-1 2F 화장실 에어컨-4,1552341,B동-1 2F 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006138,탑승단지>제1터미널지역>주차구역,,2F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000307,B동-2 2F 화장실 에어컨-1,1552342,B동-2 2F 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006139,탑승단지>제1터미널지역>주차구역,,2F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000407,B동-2 2F 화장실 에어컨-2,1552343,B동-2 2F 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006140,탑승단지>제1터미널지역>주차구역,,2F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000507,B동-2 2F 화장실 에어컨-3,1552344,B동-2 2F 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006141,탑승단지>제1터미널지역>주차구역,,2F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000607,B동-2 2F 화장실 에어컨-4,1552345,B동-2 2F 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006142,탑승단지>제1터미널지역>주차구역,,2F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000308,A동-1 3F 화장실 에어컨-1,1552346,A동-1 3F 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006143,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000408,A동-1 3F 화장실 에어컨-2,1552347,A동-1 3F 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006144,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000508,A동-1 3F 화장실 에어컨-3,1552348,A동-1 3F 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006145,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000608,A동-1 3F 화장실 에어컨-4,1552349,A동-1 3F 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006146,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000309,A동-2 3F 화장실 에어컨-1,1552350,A동-2 3F 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006147,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000409,A동-2 3F 화장실 에어컨-2,1552351,A동-2 3F 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006148,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000509,A동-2 3F 화장실 에어컨-3,1552352,A동-2 3F 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006149,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000609,A동-2 3F 화장실 에어컨-4,1552353,A동-2 3F 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006150,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000310,B동-1 3F 화장실 에어컨-1,1552354,B동-1 3F 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006151,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000410,B동-1 3F 화장실 에어컨-2,1552355,B동-1 3F 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006152,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000510,B동-1 3F 화장실 에어컨-3,1552356,B동-1 3F 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006153,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000610,B동-1 3F 화장실 에어컨-4,1552357,B동-1 3F 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006154,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000311,B동-2 3F 화장실 에어컨-1,1552358,B동-2 3F 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006155,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000411,B동-2 3F 화장실 에어컨-2,1552359,B동-2 3F 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006156,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000511,B동-2 3F 화장실 에어컨-3,1552360,B동-2 3F 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006157,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000611,B동-2 3F 화장실 에어컨-4,1552361,B동-2 3F 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006158,탑승단지>제1터미널지역>주차구역,,3F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000312,A동-1 4F 화장실 에어컨-1,1552362,A동-1 4F 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006159,탑승단지>제1터미널지역>주차구역,,4F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000412,A동-1 4F 화장실 에어컨-2,1552363,A동-1 4F 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006160,탑승단지>제1터미널지역>주차구역,,4F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000512,A동-1 4F 화장실 에어컨-3,1552364,A동-1 4F 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006161,탑승단지>제1터미널지역>주차구역,,4F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000612,A동-1 4F 화장실 에어컨-4,1552365,A동-1 4F 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006162,탑승단지>제1터미널지역>주차구역,,4F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000313,A동-2 4F 화장실 에어컨-1,1552366,A동-2 4F 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006163,탑승단지>제1터미널지역>주차구역,,4F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000413,A동-2 4F 화장실 에어컨-2,1552367,A동-2 4F 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006164,탑승단지>제1터미널지역>주차구역,,4F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M PMP-B0014,B1F 공동구 배수펌프-2,1552368,공동구 배수펌프-2,열원,기계그룹-열원사업소-열원-0006165,탑승단지>제1터미널지역>주차구역,,B1F,미분류,공동구,기계,급수/배수/위생,배수/오수펌프,배수펌프
4-4YC-M OAC-0000314,B동-1 옥외 화장실 실외기,1552369,B동-1 옥외 화장실 실외기,열원,기계그룹-열원사업소-열원-0006166,탑승단지>제1터미널지역>주차구역,,4F,미분류,옥외,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M OAC-0000315,B동-2 옥외 화장실 실외기,1552370,B동-2 옥외 화장실 실외기,열원,기계그룹-열원사업소-열원-0006167,탑승단지>제1터미널지역>주차구역,,4F,미분류,옥외,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-00003,1F A동-1 화장실 에어컨-1,1552371,1F A동-1 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006168,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-00004,1F A동-1 화장실 에어컨-2,1552372,1F A동-1 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006169,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-00005,1F A동-1 화장실 에어컨-3,1552373,1F A동-1 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006170,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-00006,1F A동-1 화장실 에어컨-4,1552374,1F A동-1 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006171,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000301,1F A동-2 화장실 에어컨-1,1552375,1F A동-2 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006172,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000401,1F A동-2 화장실 에어컨-2,1552376,1F A동-2 화장실 에어컨-2,열원,기계그룹-열원사업소-열원-0006173,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000501,1F A동-2 화장실 에어컨-3,1552377,1F A동-2 화장실 에어컨-3,열원,기계그룹-열원사업소-열원-0006174,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000601,1F A동-2 화장실 에어컨-4,1552378,1F A동-2 화장실 에어컨-4,열원,기계그룹-열원사업소-열원-0006175,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
4-4YC-M IAC-0000302,1F B동-1 화장실 에어컨-1,1552379,1F B동-1 화장실 에어컨-1,열원,기계그룹-열원사업소-열원-0006176,탑승단지>제1터미널지역>주차구역,,1F,미분류,화장실,기계,냉난방/공조,열원기기 ? 냉동기/칠러,냉방시설
