현장관리번호,EQ_NM_시설명칭,FWK_FCLT_NM_기능시설명,TASK_NM_과업,SOU_ID_임시시설번호,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4,qrcode,qrcode 등록일시
4-3B3-M-HCP-L3-E11,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003430,탑승단지>제2터미널지역>본관구역,제2여객터미널,지상1층,09섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-E10,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003431,탑승단지>제2터미널지역>본관구역,제2여객터미널,지상1층,09섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-E09,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003432,탑승단지>제2터미널지역>본관구역,제2여객터미널,지상1층,09섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-E08,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003433,탑승단지>제2터미널지역>본관구역,제2여객터미널,지상1층,09섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-FCU-37403,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003434,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,74섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37402,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003435,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,74섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37401,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003436,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,74섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37304-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003437,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,73섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37304-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003438,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,73섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37303-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003439,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,73섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
3-3B1-M-HCT-10301,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003440,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하2층,03섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-FCU-37404-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003441,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,74섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37404-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003442,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,74섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
3-3B2-M-HCT-20901,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003443,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,09섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
3-3B2-M-HCT-20801,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003444,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,08섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
3-3B2-M-HCP-21301,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003445,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,13섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
3-3B2-M-HCP-20101,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003446,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,01섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
3-3B1-M-HCT-11101,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003447,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하2층,11섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
3-3B1-M-HCT-10901,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003448,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하2층,09섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
3-3B1-M-HCT-10501,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003449,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하2층,05섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-FCU-37604,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003450,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,76섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37603,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003451,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,76섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37602,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003452,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,76섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37601,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003453,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,76섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37503,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003454,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,75섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37501,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003455,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,75섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37406,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003456,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,74섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37405,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003457,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,74섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37303-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003458,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,73섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37302,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003459,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,73섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-32504,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003460,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하2층,25섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-32503,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003461,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하2층,25섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-32502,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003462,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하2층,25섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-32501,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003463,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하2층,25섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-HCP-L3-W12,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003464,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하2층,01섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W11,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003465,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,73섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W10,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003466,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,93섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W09,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003467,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,77섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W08,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003468,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,92섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W07,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003469,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,90섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W06,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003470,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,77섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W05,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003471,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,76섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W04,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003472,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,75섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-HCP-L3-W03,동파방지열선(위생),동파방지열선(위생),기계,기계그룹-기계사업소-기계-0003473,탑승단지>제2터미널지역>본관구역,제2여객터미널,지하1층,74섹터,미분류,기계,급수/배수/위생,급수펌프,급수설비,,
4-3B3-M-FCU-30201-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003474,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하2층,02섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37201-1,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003475,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,72섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37201-2,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003476,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,72섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
4-3B3-M-FCU-37201-3,팬코일유니트,팬코일유니트,기계,기계그룹-기계사업소-기계-0003477,탑승단지>제2터미널지역>본관구역,제2여객터미널 확장,지하1층,72섹터,,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유니트,,
